date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:31:54	473672/473672	---M--	200	added ('OK')	image/jpeg	etag:W/%22a498ce61971a5b7405707b6e01513588%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434986b8f5befded7c428/1470379171725/DilSe+Education_27_07_16-84.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434986b8f5befded7c428/1470379171725/DilSe+Education_27_07_16-84.jpg	(from http://www.dilseeducationfoundation.org/)
13:32:08	280807/280807	---M--	200	added ('OK')	image/jpeg	etag:W/%22d529c846bafbd4f1171188027e385bfc%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434b6ff7c508424db0252/1470379202163/DilSe+Education_27_07_16-87.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434b6ff7c508424db0252/1470379202163/DilSe+Education_27_07_16-87.jpg	(from http://www.dilseeducationfoundation.org/)
13:32:20	290875/290875	---M--	200	added ('OK')	image/jpeg	etag:W/%22642cad797308594a95eeb8c0e3bc6cc1%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434b76b8f5befded7c4a1/1470379206709/DilSe+Education_27_07_16-88.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434b76b8f5befded7c4a1/1470379206709/DilSe+Education_27_07_16-88.jpg	(from http://www.dilseeducationfoundation.org/)
13:32:22	217680/217680	---M--	200	added ('OK')	image/jpeg	etag:W/%22903c28a321335b2c02a109b2bd4ae628%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434bfff7c508424db0277/1470379219716/DilSe+Education_27_07_16-89.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434bfff7c508424db0277/1470379219716/DilSe+Education_27_07_16-89.jpg	(from http://www.dilseeducationfoundation.org/)
13:32:34	245448/245448	---M--	200	added ('OK')	image/jpeg	etag:W/%2279fb2bc0025eede2d062c83da62e11b3%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434c36b8f5befded7c4d1/1470379226560/DilSe+Education_27_07_16-90.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434c36b8f5befded7c4d1/1470379226560/DilSe+Education_27_07_16-90.jpg	(from http://www.dilseeducationfoundation.org/)
13:32:48	247984/247984	---M--	200	added ('OK')	image/jpeg	etag:W/%228b8e2ea542f09d947c261366eba34174%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434d0ff7c508424db02d7/1470379235011/DilSe+Education_27_07_16-91.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434d0ff7c508424db02d7/1470379235011/DilSe+Education_27_07_16-91.jpg	(from http://www.dilseeducationfoundation.org/)
13:33:04	257835/257835	---M--	200	added ('OK')	image/jpeg	etag:W/%22088173b6a925c8584f510e9256455061%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434e0ff7c508424db0320/1470379249681/DilSe+Education_27_07_16-93.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434e0ff7c508424db0320/1470379249681/DilSe+Education_27_07_16-93.jpg	(from http://www.dilseeducationfoundation.org/)
13:33:08	300690/300690	---M--	200	added ('OK')	image/jpeg	etag:W/%2250283979970c5df6d81c62cd21ba34b8%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434d96b8f5befded7c508/1470379237482/DilSe+Education_27_07_16-92.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434d96b8f5befded7c508/1470379237482/DilSe+Education_27_07_16-92.jpg	(from http://www.dilseeducationfoundation.org/)
13:33:18	269987/269987	---M--	200	added ('OK')	image/jpeg	etag:W/%22e27451e4c99b425c5b7df8bd411a3fc2%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434e26b8f5befded7c527/1470379252850/DilSe+Education_27_07_16-94.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434e26b8f5befded7c527/1470379252850/DilSe+Education_27_07_16-94.jpg	(from http://www.dilseeducationfoundation.org/)
13:33:38	304305/304305	---M--	200	added ('OK')	image/jpeg	etag:W/%22eef4b6ae820e9cdcd5581df809212c9d%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434eeff7c508424db035d/1470379269373/DilSe+Education_27_07_16-95.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434eeff7c508424db035d/1470379269373/DilSe+Education_27_07_16-95.jpg	(from http://www.dilseeducationfoundation.org/)
13:33:47	266888/266888	---M--	200	added ('OK')	image/jpeg	etag:W/%22a5d039d8296e471c67367f0cac6c43ac%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434f16b8f5befded7c56a/1470379267488/DilSe+Education_27_07_16-96.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434f16b8f5befded7c56a/1470379267488/DilSe+Education_27_07_16-96.jpg	(from http://www.dilseeducationfoundation.org/)
13:33:52	280326/280326	---M--	200	added ('OK')	image/jpeg	etag:W/%22691af07d90f77c86795d5ea3a5f236a1%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a435016b8f5befded7c5a8/1470379284780/DilSe+Education_27_07_16-97.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a435016b8f5befded7c5a8/1470379284780/DilSe+Education_27_07_16-97.jpg	(from http://www.dilseeducationfoundation.org/)
13:33:57	55215/55215	---MC-	200	added ('OK')	image/svg+xml	etag:%2213c4d49d2eaa27d467a1c7144a9a5690%22	http://www.dilseeducationfoundation.org/universal/svg/social-accounts.svg	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/universal/svg/social-accounts.svg	(from http://www.dilseeducationfoundation.org/)
13:33:59	3654/3654	---M--	200	added ('OK')	image/png	etag:%22b69e91de2dd946d887a750d2ae830f85%22	http://static.squarespace.com/universal/images-v6/big-gear.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/big-gear.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:33:59	59981/59981	---M-Z	200	added ('OK')	application/javascript	etag:W/%223a028e5fca3c2ade0daacf8f23360371-gzip%22	https://static1.squarespace.com/static/ta/52a74d9ae4b0253945d2aee9/962/scripts/combo/?site-bundle.js	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/ta/52a74d9ae4b0253945d2aee9/962/scripts/combo/indexdea7.html	(from http://www.dilseeducationfoundation.org/)
13:34:00	1262/1262	---M--	200	added ('OK')	image/png	etag:%22ee40cef53e79da587338e84e2ed9f788%22	http://static.squarespace.com/universal/images-v6/damask/error-dark.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/error-dark.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:01	1676/1676	---M--	200	added ('OK')	image/png	etag:%220508e4ed5b4d7303497a7ec5c2b76f26%22	http://static.squarespace.com/universal/images-v6/damask/error-dark@2x.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:02	2968/2968	---M--	200	added ('OK')	image/png	etag:%2284621335b229e68e8354c8d450af77c0%22	http://static.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:02	17726/17726	---M--	200	added ('OK')	image/png	etag:%22cc4b60e7df524742571994cc83b638c6%22	http://static.squarespace.com/universal/images-v6/big-gear-dark.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/big-gear-dark.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:03	3097/3097	---M--	200	added ('OK')	image/png	etag:%22f03c1d2e11221165662d4f717ffc50d6%22	http://static.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:03	3051/3051	---M--	200	added ('OK')	image/png	etag:%220112e2768c02d91d48ffffa94c8afe8f%22	http://static.squarespace.com/universal/images-v6/damask/edit-info-light.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:04	295558/295558	---M--	200	added ('OK')	image/jpeg	etag:W/%22f9ed4c2ba9ede55068d812a63db324df%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43502ff7c508424db03af/1470379284518/DilSe+Education_27_07_16-98.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43502ff7c508424db03af/1470379284518/DilSe+Education_27_07_16-98.jpg	(from http://www.dilseeducationfoundation.org/)
13:34:04	3420/3420	---M--	200	added ('OK')	image/png	etag:%221ecaaadf67abea51e2d8109323c738c4%22	http://static.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:04	1042/1042	---M--	200	added ('OK')	image/png	etag:%225f580eeba453030ef896bd89049aad50%22	http://static.squarespace.com/universal/images-v6/damask/trash-9-light.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:04	990/990	---M--	200	added ('OK')	image/png	etag:%22f3d1142131f6dc3c92a9c08dace87599%22	http://static.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:05	1057/1057	---M--	200	added ('OK')	image/png	etag:%22ba27ca21f435b2218cf04c5eaa940dde%22	http://static.squarespace.com/universal/images-v6/damask/trash-9-red.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:05	1048/1048	---M--	200	added ('OK')	image/png	etag:%229d99a7d6e82164a4119392b852c3c56d%22	http://static.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:06	3072/3072	---M--	200	added ('OK')	image/png	etag:%220cab40814d8a0a0181dde30e187fb590%22	http://static.squarespace.com/universal/images-v6/damask/getty-16-light.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:06	3374/3374	---M--	200	added ('OK')	image/png	etag:%22ed60ed8803cb60f8c4322b04edec1975%22	http://static.squarespace.com/universal/images-v6/damask/getty-32-light.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:07	3010/3010	---M--	200	added ('OK')	image/png	etag:%22e5ef2736922d603a298e20d29ee84665%22	http://static.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:07	3216/3216	---M--	200	added ('OK')	image/png	etag:%221d9876cb4f14812bfdb4c86d34d44b32%22	http://static.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:08	1219/1219	---M--	200	added ('OK')	image/png	etag:%220bd1aca0c6aae1921f8b4569f87c4818%22	http://static.squarespace.com/universal/images-v6/damask/play-button.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/play-button.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:08	2909/2909	---M--	200	added ('OK')	image/png	etag:%2253356fe69002e815c5688a4c38aeaa7a%22	http://static.squarespace.com/universal/images-v6/damask/play-button@2x.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:10	599659/599659	---M-Z	200	added ('OK')	text/css	etag:W/%224598db8e075c976faedf33ca71c64d99%22	http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/gallery-play-big.png	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/gallery-play-big.css	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:13	599659/599659	---M-Z	200	added ('OK')	text/css	etag:W/%22082c7214c580ae315a84635436cd4bc1%22	http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/gallery-play-big@2x.png	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/gallery-play-big@2x.css	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:13	186/186	---M--	200	added ('OK')	image/png	etag:%22d1564ba27f7d1bc0d1c5890dadef10c1%22	http://static.squarespace.com/universal/images-v6/icons/icon-closethin-15-dark.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/icons/icon-closethin-15-dark.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:13	291800/291800	---M--	200	added ('OK')	image/jpeg	etag:W/%22653046b28b1b2c6081e5e13ed4237776%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43510ff7c508424db03de/1470379297507/DilSe+Education_27_07_16-99.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43510ff7c508424db03de/1470379297507/DilSe+Education_27_07_16-99.jpg	(from http://www.dilseeducationfoundation.org/)
13:34:13	3998/3998	---M--	200	added ('OK')	image/png	etag:%224bdabc1d2bde52312af3574f9f28b32b%22	http://static.squarespace.com/universal/images-v6/mobile-info-bar/map.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/mobile-info-bar/map.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:13	561/561	---M--	200	added ('OK')	image/png	etag:%226c71aa26eaf5c7a5a14d8239e2b3e6e1%22	http://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	D:/DilSe/DilSeFoundation/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:14	1672/1672	---M--	200	added ('OK')	image/png	etag:%22dea2b235f4b37c5774a8cb47f3424529%22	http://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	D:/DilSe/DilSeFoundation/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:15	1022/1022	---M--	200	added ('OK')	image/png	etag:%223a109c66a57d870a58de3563f8cb8710%22	http://static1.squarespace.com/universal/images-v6/icons/icon_close_14_light.png	D:/DilSe/DilSeFoundation/static1.squarespace.com/universal/images-v6/icons/icon_close_14_light.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:17	599659/599659	---M-Z	200	added ('OK')	text/css	etag:W/%22c9b23dc30ca169df8c6e1a4fc99f8a31%22	http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/icon_close_14_light.png	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/icon_close_14_light.css	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:17	365/365	---M--	200	added ('OK')	image/png	etag:%22ff8cfaa9fda12a2207945f9f087336a4%22	http://static.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:18	3058/3058	---M--	200	added ('OK')	image/png	etag:%22ded0a290e2e96c4be582284ff77b1358%22	http://static.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:18	361/361	---M--	200	added ('OK')	image/png	etag:%22e6aa6f7aada61660fea95ee320a8064a%22	http://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	D:/DilSe/DilSeFoundation/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:18	3034/3034	---M--	200	added ('OK')	image/png	etag:%22a719c027f9edaea23e767d669b3e098f%22	http://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	D:/DilSe/DilSeFoundation/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:19	176/176	---M--	200	added ('OK')	image/png	etag:%227093e20042c46724b9ef473968e2f438%22	http://static.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	D:/DilSe/DilSeFoundation/static.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:19	2320/2320	---M--	200	added ('OK')	image/png	etag:%22a1463ff63d2b0a139f48be2db0641717%22	http://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	D:/DilSe/DilSeFoundation/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from http://static1.squarespace.com/static/sitecss/562b4e05e4b02f107e1371ef/11/52a74dafe4b073a80cd253c5/562c6f6be4b094a157a18326/962-05142015/1470380036650/site.css?&filterFeatures=false)
13:34:20	809/809	---M--	200	added ('OK')	application/rss+xml	etag:W/%2233f253f6b9953ee98e9e1ba776716943%22	http://www.dilseeducationfoundation.org/getinvolved?format=RSS	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/getinvolvedcecb	(from http://www.dilseeducationfoundation.org/getinvolved/)
13:34:21	12008/12008	---M--	200	added ('OK')	application/rss+xml	etag:W/%2255a58cce72a384d61f3a8076445863d6%22	http://www.dilseeducationfoundation.org/press-releases?format=RSS	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releasescecb	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:22	43943/43943	---MCZ	200	added ('OK')	text/html	etag:W/%22916a12c34d794053158446be2d984362-gzip%22	http://www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-and-mpp-take-up-the-mission-to-educate-students-to-protect-and-plant-trees-at-ramachandrapuram	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-and-mpp-take-up-the-mission-to-educate-students-to-protect-and-plant-trees-at-ramachandrapuram.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:23	45608/45608	---MCZ	200	added ('OK')	text/html	etag:W/%228007b23a3e68a33e8d6c391382dce647-gzip%22	http://www.dilseeducationfoundation.org/press-releases/2016/6/9/shri-d-ronald-rose-ias-collector-district-magistrate-medak-telangana-state-appreciating-the-swachh-vidyalaya-efforts-at-mpps-ramachandrapuram-medak-telangana	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/2016/6/9/shri-d-ronald-rose-ias-collector-district-magistrate-medak-telangana-state-appreciating-the-swachh-vidyalaya-efforts-at-mpps-ramachandrapuram-medak-telang	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:23	74732/74732	---MCZ	200	added ('OK')	text/html	etag:W/%2201ed5e2babdddee2b73a216fe0a2a64d-gzip%22	http://www.dilseeducationfoundation.org/press-releases/?author=562772b8e4b084f9ef029e82	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/indexbfaa.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:24	44364/44364	---MCZ	200	added ('OK')	text/html	etag:W/%22b23df37f1fd9cfe03ccc5ebe59168825-gzip%22	http://www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-introduces-english-as-a-medium-of-instruction-for-the-first-time-in-a-government-school-at-ramachandrapuram	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-introduces-english-as-a-medium-of-instruction-for-the-first-time-in-a-government-school-at-ramachandrapuram.html	(from http://www.dilseeducationfoundation.org/press-releases/)
13:34:24	43137/43137	---MCZ	200	added ('OK')	text/html	etag:W/%22660f1dd0d31258395cafaf345afb95b1-gzip%22	http://www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-endorses-mission-vidyalaya	D:/DilSe/DilSeFoundation/www.dilseeducationfoundation.org/press-releases/2016/6/11/dil-se-education-foundation-endorses-mission-vidyalaya.html	(from http://www.dilseeducationfoundation.org/press-releases/)
